epoch,loss,mae,val_loss,val_mae,learning_rate
52,6738.62158203125,81.33574676513672,6765.65380859375,80.9315185546875,0.0010000000474974513
53,6423.08642578125,79.5297622680664,6439.8525390625,78.85609436035156,0.0010000000474974513
54,6140.95703125,77.75680541992188,6075.3037109375,76.37873077392578,0.0010000000474974513
55,5696.20947265625,74.60774993896484,5840.8203125,74.7647705078125,0.0010000000474974513
56,5579.41162109375,74.02867126464844,5565.89404296875,72.72685241699219,0.0010000000474974513
57,4968.3427734375,69.52074432373047,5268.0517578125,70.50401306152344,0.0010000000474974513
58,4517.90966796875,66.2473373413086,4876.88525390625,67.62870788574219,0.0010000000474974513
59,4606.02294921875,66.84178161621094,4453.16650390625,64.35862731933594,0.0010000000474974513
60,4189.19873046875,62.960086822509766,4014.345703125,60.81048583984375,0.0010000000474974513
61,3492.43017578125,57.83221435546875,3594.289794921875,57.005409240722656,0.0010000000474974513
62,3200.320556640625,55.053768157958984,3234.939697265625,53.42945098876953,0.0010000000474974513
63,2886.85400390625,52.01741409301758,2987.47412109375,50.844703674316406,0.0010000000474974513
64,2942.465576171875,52.516334533691406,2749.27734375,48.19584274291992,0.0010000000474974513
65,2762.248291015625,50.77544021606445,2569.3349609375,46.215152740478516,0.0010000000474974513
66,2310.78662109375,46.12913513183594,2351.815185546875,43.64297866821289,0.0010000000474974513
67,2299.038330078125,45.137245178222656,2230.140869140625,42.168052673339844,0.0010000000474974513
68,1811.9564208984375,40.443603515625,2057.748779296875,40.00885009765625,0.0010000000474974513
69,1759.9747314453125,39.104087829589844,1933.812744140625,38.48167419433594,0.0010000000474974513
70,1629.4163818359375,37.109981536865234,1867.211669921875,37.759361267089844,0.0010000000474974513
71,1315.6837158203125,33.53559494018555,1863.033935546875,37.97740936279297,0.0010000000474974513
72,1204.54248046875,31.11966323852539,1824.804443359375,37.483375549316406,0.0010000000474974513
73,1139.6295166015625,30.931447982788086,1734.2572021484375,36.187259674072266,0.0010000000474974513
74,1101.97412109375,28.656940460205078,1681.8310546875,35.763946533203125,0.0010000000474974513
75,784.9181518554688,24.47559928894043,1618.578369140625,35.23637008666992,0.0010000000474974513
76,842.134521484375,25.260770797729492,1586.452392578125,35.26261520385742,0.0010000000474974513
77,858.2609252929688,24.261259078979492,1509.4000244140625,34.305171966552734,0.0010000000474974513
78,629.5320434570312,22.124942779541016,1415.820556640625,32.62373733520508,0.0010000000474974513
79,582.4140625,19.926708221435547,1351.727294921875,31.661602020263672,0.0010000000474974513
80,543.8023071289062,19.100622177124023,1307.664794921875,31.030315399169922,0.0010000000474974513
81,526.804931640625,19.3704776763916,1260.1126708984375,30.2360897064209,0.0010000000474974513
82,515.1185302734375,19.178659439086914,1153.626708984375,28.271625518798828,0.0010000000474974513
83,523.8720703125,18.519479751586914,1095.7183837890625,27.116710662841797,0.0010000000474974513
84,515.5613403320312,19.610506057739258,1043.1258544921875,26.182353973388672,0.0010000000474974513
85,403.61981201171875,16.75379180908203,994.2918701171875,25.67401695251465,0.0010000000474974513
86,310.7928466796875,13.592472076416016,986.6685791015625,26.3133544921875,0.0010000000474974513
87,205.46632385253906,11.280303001403809,1009.1395263671875,27.465728759765625,0.0010000000474974513
88,403.6537170410156,17.12199592590332,1037.9146728515625,28.368017196655273,0.0010000000474974513
89,379.67803955078125,15.115867614746094,1040.3837890625,28.550827026367188,0.0010000000474974513
90,228.1810302734375,12.026578903198242,1001.7921142578125,28.01560401916504,0.0010000000474974513
91,247.0699005126953,13.004652976989746,973.8561401367188,27.694650650024414,0.0010000000474974513
92,379.01123046875,15.626047134399414,930.02099609375,27.063491821289062,0.0010000000474974513
93,358.7334899902344,14.498872756958008,863.8009033203125,25.876739501953125,0.0010000000474974513
94,302.2051086425781,14.19498062133789,801.3436279296875,24.57638168334961,0.0010000000474974513
95,296.2762756347656,13.752906799316406,777.1177978515625,23.984100341796875,0.0010000000474974513
96,321.29150390625,13.817206382751465,769.8516235351562,23.82895278930664,0.0010000000474974513
97,371.3591613769531,15.986918449401855,754.5079345703125,23.601207733154297,0.0010000000474974513
98,293.455810546875,14.111580848693848,764.1602172851562,24.192235946655273,0.0010000000474974513
99,218.51502990722656,12.33959674835205,783.938720703125,24.99150848388672,0.0010000000474974513
100,221.1809539794922,11.38147258758545,811.265625,25.820514678955078,0.0010000000474974513
101,314.35357666015625,13.430965423583984,825.2891845703125,26.340627670288086,0.0010000000474974513
102,231.32220458984375,12.534856796264648,828.6560668945312,26.706314086914062,0.0010000000474974513
103,146.89353942871094,9.636703491210938,840.8844604492188,27.171472549438477,0.0010000000474974513
104,199.702392578125,12.09622859954834,850.9381713867188,27.4312744140625,0.0010000000474974513
105,203.6304931640625,11.776657104492188,890.6969604492188,28.144542694091797,0.0010000000474974513
106,258.8369445800781,13.575862884521484,894.9157104492188,28.17667007446289,0.0010000000474974513
107,202.68353271484375,11.65279769897461,866.3424072265625,27.594284057617188,0.0010000000474974513
108,284.9195556640625,14.10543441772461,856.3289794921875,27.25807762145996,0.0010000000474974513
109,205.95301818847656,11.244828224182129,828.3585815429688,26.5791072845459,0.0010000000474974513
110,253.64234924316406,13.529631614685059,774.4141235351562,25.204437255859375,0.0010000000474974513
111,170.97933959960938,11.056416511535645,737.006103515625,23.764556884765625,0.0010000000474974513
112,433.971923828125,17.596416473388672,710.9647827148438,22.712228775024414,0.0010000000474974513
113,209.385986328125,11.901272773742676,699.80224609375,22.205419540405273,0.0010000000474974513
114,264.743408203125,12.824190139770508,693.2855834960938,21.516420364379883,0.0010000000474974513
115,255.59483337402344,13.29617977142334,685.0828247070312,21.21768569946289,0.0010000000474974513
116,397.2815246582031,16.60849380493164,689.6826171875,22.092525482177734,0.0010000000474974513
117,235.5152130126953,12.216362953186035,695.6671142578125,22.83230209350586,0.0010000000474974513
118,247.11659240722656,11.664582252502441,697.4335327148438,23.321582794189453,0.0010000000474974513
119,173.23060607910156,9.334949493408203,705.8732299804688,23.91973304748535,0.0010000000474974513
120,210.29640197753906,11.816661834716797,699.4058227539062,23.920007705688477,0.0010000000474974513
121,193.949951171875,11.49708080291748,703.5333251953125,24.17537498474121,0.0010000000474974513
122,354.815673828125,13.965361595153809,714.865478515625,24.588443756103516,0.0010000000474974513
123,215.74464416503906,12.097411155700684,706.5645751953125,24.42388916015625,0.0010000000474974513
124,279.08343505859375,13.338640213012695,699.0040893554688,24.105783462524414,0.0010000000474974513
125,289.7627258300781,13.912468910217285,687.7379760742188,23.879165649414062,0.0010000000474974513
126,314.1998291015625,14.267586708068848,704.408447265625,24.39047622680664,0.0010000000474974513
127,249.8586883544922,12.315577507019043,725.931640625,24.997406005859375,0.0010000000474974513
128,298.6671447753906,14.682418823242188,720.2653198242188,25.14435386657715,0.0010000000474974513
129,162.2638702392578,10.159350395202637,698.9714965820312,24.9400691986084,0.0010000000474974513
130,297.2845153808594,14.116890907287598,695.43994140625,25.132282257080078,0.0010000000474974513
131,254.74526977539062,12.0177001953125,675.7366333007812,24.816753387451172,0.0005000000237487257
132,293.893798828125,14.398332595825195,661.0289306640625,24.525569915771484,0.0005000000237487257
133,234.21974182128906,11.61392879486084,647.8323364257812,24.238651275634766,0.0005000000237487257
134,272.4329833984375,13.115219116210938,640.0554809570312,24.086450576782227,0.0005000000237487257
135,290.63995361328125,13.591785430908203,632.8051147460938,23.891870498657227,0.0005000000237487257
136,210.27984619140625,10.60533618927002,627.8150634765625,23.751482009887695,0.0005000000237487257
137,195.9140625,11.070108413696289,611.70849609375,23.352571487426758,0.0005000000237487257
138,209.58482360839844,12.619852066040039,596.677734375,22.999935150146484,0.0005000000237487257
139,282.74176025390625,13.186627388000488,574.900390625,22.419086456298828,0.0005000000237487257
140,209.48892211914062,12.273589134216309,552.503662109375,21.778396606445312,0.0005000000237487257
141,220.00967407226562,12.23934268951416,536.1024780273438,21.3382568359375,0.0005000000237487257
142,138.94386291503906,10.491775512695312,530.100830078125,21.22161865234375,0.0005000000237487257
143,264.34100341796875,13.200143814086914,536.8126831054688,21.413188934326172,0.0005000000237487257
144,264.7384948730469,13.4373140335083,542.2473754882812,21.568954467773438,0.0005000000237487257
145,200.64212036132812,11.334575653076172,547.25341796875,21.74062728881836,0.0005000000237487257
146,254.15489196777344,12.313444137573242,541.4112548828125,21.675182342529297,0.0005000000237487257
147,251.6916961669922,13.068696975708008,524.6142578125,21.366056442260742,0.0005000000237487257
148,257.2358093261719,11.646857261657715,502.2557678222656,20.91009521484375,0.0005000000237487257
149,162.01768493652344,10.554607391357422,491.8631896972656,20.731136322021484,0.0005000000237487257
150,195.76498413085938,11.201022148132324,482.9375915527344,20.603036880493164,0.0005000000237487257
151,209.33380126953125,11.534439086914062,473.09588623046875,20.433879852294922,0.0005000000237487257
152,163.23143005371094,10.756175994873047,463.24542236328125,20.263086318969727,0.0005000000237487257
153,130.28927612304688,8.908052444458008,455.2159729003906,20.13037872314453,0.0005000000237487257
154,281.039794921875,12.379286766052246,454.28668212890625,20.20266342163086,0.0005000000237487257
155,406.92047119140625,14.90024471282959,452.9059143066406,20.281723022460938,0.0005000000237487257
156,189.68467712402344,11.804425239562988,459.96026611328125,20.558338165283203,0.0005000000237487257
157,260.6153259277344,12.155441284179688,461.86846923828125,20.645183563232422,0.0005000000237487257
158,245.3484344482422,12.443199157714844,448.98211669921875,20.38363265991211,0.0005000000237487257
159,168.9755096435547,10.427773475646973,428.24468994140625,19.9041748046875,0.0005000000237487257
160,192.17848205566406,11.606390953063965,401.7254333496094,19.243427276611328,0.0005000000237487257
161,110.91162872314453,8.887042045593262,376.0499267578125,18.553340911865234,0.0005000000237487257
162,227.18438720703125,12.217662811279297,358.5154113769531,18.06544303894043,0.0005000000237487257
163,194.70553588867188,11.348258972167969,343.6613464355469,17.614187240600586,0.0005000000237487257
164,190.3323211669922,11.603418350219727,322.0763854980469,16.914037704467773,0.0005000000237487257
165,105.4024887084961,8.060762405395508,310.26885986328125,16.543277740478516,0.0005000000237487257
166,196.88189697265625,10.99853229522705,300.29345703125,16.22760009765625,0.0005000000237487257
167,211.64744567871094,12.300209045410156,294.0215759277344,16.031333923339844,0.0005000000237487257
168,338.3081970214844,14.801117897033691,289.477783203125,15.927215576171875,0.0005000000237487257
169,186.75033569335938,10.637043952941895,285.2420654296875,15.892560005187988,0.0005000000237487257
170,186.3520965576172,10.188497543334961,277.9853515625,15.773092269897461,0.0005000000237487257
171,205.89556884765625,10.660601615905762,270.093505859375,15.639185905456543,0.0005000000237487257
172,317.8869934082031,14.80533218383789,260.785400390625,15.396718978881836,0.0005000000237487257
173,276.1900329589844,13.654566764831543,250.27987670898438,14.98901081085205,0.0005000000237487257
174,279.78826904296875,13.646169662475586,242.00668334960938,14.664522171020508,0.0005000000237487257
175,291.4331359863281,12.348170280456543,242.87362670898438,14.666460037231445,0.0005000000237487257
176,160.12045288085938,10.795185089111328,240.8791046142578,14.52734088897705,0.0005000000237487257
177,137.768798828125,9.604485511779785,238.69461059570312,14.418066024780273,0.0005000000237487257
178,147.19198608398438,9.195902824401855,236.0690460205078,14.331555366516113,0.0005000000237487257
179,210.28074645996094,12.048279762268066,229.53170776367188,14.128436088562012,0.0005000000237487257
180,218.7744598388672,12.088486671447754,223.2661895751953,13.903509140014648,0.0005000000237487257
181,199.23651123046875,11.092453002929688,217.2234649658203,13.726574897766113,0.0005000000237487257
182,155.08587646484375,10.047969818115234,212.83493041992188,13.619486808776855,0.0005000000237487257
183,215.98492431640625,11.398682594299316,208.6319122314453,13.528409004211426,0.0005000000237487257
184,165.0777130126953,10.756770133972168,205.52066040039062,13.4494047164917,0.0005000000237487257
185,260.8779602050781,12.838683128356934,199.02606201171875,13.242111206054688,0.0005000000237487257
186,217.00308227539062,12.646804809570312,188.87612915039062,12.903509140014648,0.0005000000237487257
187,178.4027099609375,10.729437828063965,186.4552001953125,12.88270092010498,0.0005000000237487257
188,192.7760772705078,11.816004753112793,188.9938201904297,13.031720161437988,0.0005000000237487257
189,150.049072265625,10.073781967163086,193.7787322998047,13.231549263000488,0.0005000000237487257
190,173.17881774902344,10.428258895874023,193.0206756591797,13.207284927368164,0.0005000000237487257
191,190.5907745361328,11.836443901062012,192.4403533935547,13.146081924438477,0.0005000000237487257
192,116.84709167480469,8.413198471069336,195.31219482421875,13.19812297821045,0.0005000000237487257
193,223.2181854248047,11.735259056091309,196.3269805908203,13.184892654418945,0.0005000000237487257
194,126.81507873535156,9.038983345031738,194.22801208496094,13.087603569030762,0.0005000000237487257
195,237.904296875,12.901016235351562,194.61544799804688,13.104562759399414,0.0005000000237487257
196,211.973876953125,12.263671875,194.0428466796875,13.075441360473633,0.0005000000237487257
197,198.81655883789062,10.99319839477539,201.2091064453125,13.290621757507324,0.0005000000237487257
198,196.02163696289062,11.00382137298584,199.7590789794922,13.147540092468262,0.0005000000237487257
199,146.23223876953125,9.621893882751465,190.26480102539062,12.666853904724121,0.0005000000237487257
