epoch,loss,mae,val_loss,val_mae,learning_rate
94,317.53173828125,13.972984313964844,1070.23828125,28.54294776916504,0.0010000000474974513
95,250.26376342773438,12.899303436279297,1073.1727294921875,28.641265869140625,0.0010000000474974513
96,253.02096557617188,13.287087440490723,1062.598388671875,28.54030418395996,0.0010000000474974513
97,274.5912170410156,12.37987232208252,1037.660888671875,28.25930404663086,0.0010000000474974513
98,241.11862182617188,12.321256637573242,1007.6722412109375,27.769271850585938,0.0010000000474974513
99,363.138427734375,16.468177795410156,973.4012451171875,27.375885009765625,0.0010000000474974513
100,247.82760620117188,12.188397407531738,928.7996826171875,26.805667877197266,0.0010000000474974513
101,164.40377807617188,9.875977516174316,910.2516479492188,26.754196166992188,0.0010000000474974513
102,228.46017456054688,12.060541152954102,897.4942626953125,26.722091674804688,0.0010000000474974513
103,187.7823944091797,11.074790954589844,877.8026123046875,26.418041229248047,0.0010000000474974513
104,282.5072021484375,13.926568984985352,858.9893798828125,25.9846134185791,0.0010000000474974513
105,163.35989379882812,9.82335376739502,841.9724731445312,25.47665786743164,0.0010000000474974513
106,166.32859802246094,10.258970260620117,839.1432495117188,25.31939125061035,0.0010000000474974513
107,306.30169677734375,13.597742080688477,844.44287109375,25.560222625732422,0.0010000000474974513
108,249.08859252929688,12.508517265319824,852.8839721679688,25.780517578125,0.0010000000474974513
109,278.4451599121094,13.367681503295898,840.3801879882812,25.739770889282227,0.0010000000474974513
110,348.41864013671875,14.9420166015625,837.2146606445312,25.630786895751953,0.0010000000474974513
111,307.0947570800781,14.270655632019043,831.8555908203125,25.56328773498535,0.0010000000474974513
112,198.47633361816406,11.133676528930664,826.3346557617188,25.738567352294922,0.0010000000474974513
113,266.2109375,12.51379108428955,835.9451293945312,26.276363372802734,0.0010000000474974513
114,228.53578186035156,12.346571922302246,823.48095703125,26.2967586517334,0.0010000000474974513
115,186.0826416015625,11.424629211425781,827.6798706054688,26.54037857055664,0.0010000000474974513
116,227.9263458251953,12.40392780303955,825.7843627929688,26.5987548828125,0.0010000000474974513
117,218.38365173339844,11.885170936584473,830.6061401367188,26.702896118164062,0.0010000000474974513
118,166.1063995361328,10.521838188171387,841.33984375,26.920852661132812,0.0010000000474974513
119,221.4939727783203,11.64098072052002,853.1637573242188,27.14560890197754,0.0010000000474974513
120,227.1132354736328,11.395647048950195,864.1486206054688,27.453439712524414,0.0010000000474974513
121,162.4611053466797,10.19922924041748,880.3663330078125,27.921844482421875,0.0010000000474974513
122,190.49453735351562,11.515922546386719,881.1129150390625,28.04412841796875,0.0010000000474974513
123,239.1221466064453,12.684504508972168,875.6297607421875,28.058269500732422,0.0010000000474974513
124,228.22140502929688,11.987236022949219,865.3848876953125,27.95248794555664,0.0010000000474974513
125,237.57337951660156,12.740825653076172,830.46875,27.33119773864746,0.0010000000474974513
126,218.48744201660156,10.973724365234375,802.6607666015625,26.831207275390625,0.0010000000474974513
127,135.95388793945312,9.697973251342773,792.0975952148438,26.697444915771484,0.0010000000474974513
128,185.57676696777344,10.728348731994629,776.1571655273438,26.47165870666504,0.0010000000474974513
129,190.7579803466797,11.317442893981934,759.3430786132812,26.235591888427734,0.0010000000474974513
130,283.1221618652344,12.642460823059082,750.4208374023438,26.172897338867188,0.0010000000474974513
131,357.552978515625,13.980083465576172,745.4874877929688,26.19183349609375,0.0010000000474974513
132,261.3791809082031,11.720465660095215,736.8405151367188,26.12471580505371,0.0010000000474974513
133,251.91383361816406,12.648992538452148,721.6004638671875,25.907695770263672,0.0010000000474974513
134,271.7879943847656,11.534486770629883,703.7056274414062,25.612890243530273,0.0010000000474974513
135,149.6135711669922,9.022433280944824,675.9854125976562,25.079757690429688,0.0010000000474974513
136,156.50579833984375,9.327860832214355,657.4442138671875,24.73884391784668,0.0010000000474974513
137,208.48876953125,11.242955207824707,646.3524169921875,24.538393020629883,0.0010000000474974513
138,197.61355590820312,11.861464500427246,630.9515991210938,24.22043228149414,0.0010000000474974513
139,188.07687377929688,11.111231803894043,623.3722534179688,24.062345504760742,0.0010000000474974513
140,228.9969024658203,12.802824020385742,612.725830078125,23.82989501953125,0.0010000000474974513
141,183.3204345703125,10.890548706054688,616.9738159179688,23.865612030029297,0.0010000000474974513
142,185.2882843017578,11.014068603515625,624.6483154296875,23.995594024658203,0.0010000000474974513
143,113.60433197021484,8.29113483428955,609.2009887695312,23.654037475585938,0.0010000000474974513
144,256.7414855957031,12.762551307678223,596.8037109375,23.35735321044922,0.0010000000474974513
145,149.35841369628906,9.489891052246094,590.81005859375,23.148305892944336,0.0010000000474974513
146,242.38259887695312,12.588109016418457,578.76708984375,22.78301429748535,0.0010000000474974513
147,296.7629699707031,13.96943473815918,561.2670288085938,22.361316680908203,0.0010000000474974513
148,170.9676971435547,11.272440910339355,547.6840209960938,22.03494644165039,0.0010000000474974513
149,238.74085998535156,12.918232917785645,541.7755737304688,21.944305419921875,0.0010000000474974513
150,177.83673095703125,10.661026954650879,535.1512451171875,21.820756912231445,0.0010000000474974513
151,227.5152587890625,11.660131454467773,524.2952270507812,21.61330795288086,0.0010000000474974513
152,201.84188842773438,11.443434715270996,511.86322021484375,21.310409545898438,0.0010000000474974513
153,215.1746826171875,11.546717643737793,508.0555114746094,21.214099884033203,0.0010000000474974513
154,170.74191284179688,10.349922180175781,501.5225524902344,21.074522018432617,0.0010000000474974513
155,260.414794921875,12.600626945495605,495.0181579589844,20.931045532226562,0.0010000000474974513
156,144.84796142578125,9.65446662902832,486.01220703125,20.756248474121094,0.0010000000474974513
157,161.24734497070312,10.722536087036133,480.77667236328125,20.668670654296875,0.0010000000474974513
158,156.3660888671875,9.941398620605469,467.2928771972656,20.383703231811523,0.0010000000474974513
159,245.8330535888672,13.5427885055542,449.96746826171875,19.989749908447266,0.0010000000474974513
160,159.2344207763672,10.452024459838867,440.58929443359375,19.79016876220703,0.0010000000474974513
161,155.93923950195312,9.552322387695312,435.9840393066406,19.71614646911621,0.0010000000474974513
162,259.08746337890625,11.553876876831055,430.41851806640625,19.657304763793945,0.0010000000474974513
163,238.5292205810547,12.908222198486328,425.18157958984375,19.52285385131836,0.0010000000474974513
164,260.57537841796875,13.084628105163574,413.90521240234375,19.21200942993164,0.0010000000474974513
165,145.6027069091797,9.817144393920898,398.4656677246094,18.731454849243164,0.0010000000474974513
166,214.9476776123047,12.367745399475098,384.5264892578125,18.29482078552246,0.0010000000474974513
167,251.72096252441406,13.071861267089844,357.2763366699219,17.526596069335938,0.0010000000474974513
168,208.16180419921875,10.325908660888672,333.5673522949219,16.853958129882812,0.0010000000474974513
169,207.09010314941406,11.63119125366211,320.2745361328125,16.4876651763916,0.0010000000474974513
170,206.2930450439453,10.677709579467773,323.0111389160156,16.598228454589844,0.0010000000474974513
171,197.04580688476562,11.42066764831543,325.6950988769531,16.642833709716797,0.0010000000474974513
172,175.66476440429688,9.503057479858398,333.82183837890625,16.8039493560791,0.0010000000474974513
173,154.8470458984375,10.126521110534668,348.0504455566406,17.210575103759766,0.0010000000474974513
174,165.9138946533203,10.929028511047363,353.7953796386719,17.384235382080078,0.0010000000474974513
175,130.82186889648438,9.283402442932129,355.9871520996094,17.4781551361084,0.0010000000474974513
176,218.5267333984375,11.860944747924805,362.7145690917969,17.719181060791016,0.0010000000474974513
177,189.83106994628906,11.275903701782227,367.0769348144531,17.849475860595703,0.0010000000474974513
178,259.5626525878906,12.545713424682617,366.68890380859375,17.722497940063477,0.0010000000474974513
179,190.89059448242188,10.6299467086792,357.96917724609375,17.298330307006836,0.0010000000474974513
180,202.2909393310547,10.941242218017578,350.048828125,17.028785705566406,0.0010000000474974513
181,262.576904296875,13.120893478393555,342.8331298828125,16.84798812866211,0.0010000000474974513
182,155.7486572265625,9.558478355407715,336.19268798828125,16.7491512298584,0.0010000000474974513
183,144.25328063964844,10.00524616241455,335.5718688964844,16.861244201660156,0.0010000000474974513
184,155.04006958007812,10.00305461883545,338.9064636230469,17.053089141845703,0.0010000000474974513
185,209.67050170898438,10.736245155334473,336.60455322265625,17.009170532226562,0.0005000000237487257
186,179.65257263183594,10.382322311401367,335.1803283691406,17.006072998046875,0.0005000000237487257
187,186.58517456054688,10.166135787963867,334.55859375,17.0616512298584,0.0005000000237487257
188,163.48123168945312,10.175824165344238,329.06939697265625,16.957265853881836,0.0005000000237487257
189,116.02130889892578,9.107524871826172,324.8712463378906,16.8840274810791,0.0005000000237487257
190,220.4590606689453,12.157317161560059,320.1932067871094,16.827890396118164,0.0005000000237487257
191,251.2967529296875,13.007453918457031,315.3260803222656,16.725759506225586,0.0005000000237487257
192,318.5623779296875,14.011788368225098,305.714599609375,16.457134246826172,0.0005000000237487257
193,176.7684783935547,10.527949333190918,295.1811218261719,16.162220001220703,0.0005000000237487257
194,204.4739990234375,11.26557731628418,288.57025146484375,15.967805862426758,0.0005000000237487257
195,129.71119689941406,8.889504432678223,280.8068542480469,15.728747367858887,0.0005000000237487257
196,197.18264770507812,11.385797500610352,273.0904541015625,15.475814819335938,0.0005000000237487257
197,193.1210479736328,10.978296279907227,265.9241638183594,15.221410751342773,0.0005000000237487257
198,156.8836669921875,9.969645500183105,259.2489929199219,14.975749015808105,0.0005000000237487257
199,168.53497314453125,10.218417167663574,258.0465087890625,14.96412181854248,0.0005000000237487257
