epoch,loss,mae,val_loss,val_mae,learning_rate
0,20267.712890625,142.1428680419922,20416.01171875,142.84359741210938,0.0010000000474974513
1,20136.546875,141.68104553222656,20334.669921875,142.55970764160156,0.0010000000474974513
2,20051.11328125,141.38128662109375,20237.4140625,142.2195587158203,0.0010000000474974513
3,19977.62109375,141.12477111816406,20136.943359375,141.8671112060547,0.0010000000474974513
4,19858.9453125,140.7037353515625,20032.126953125,141.4982147216797,0.0010000000474974513
5,19770.162109375,140.38807678222656,19922.173828125,141.1094512939453,0.0010000000474974513
6,19663.72265625,140.00863647460938,19813.099609375,140.72286987304688,0.0010000000474974513
7,19561.724609375,139.6407012939453,19701.623046875,140.3268280029297,0.0010000000474974513
8,19422.107421875,139.13560485839844,19580.96484375,139.89706420898438,0.0010000000474974513
9,19329.427734375,138.80099487304688,19443.533203125,139.40597534179688,0.0010000000474974513
10,19178.7578125,138.26138305664062,19298.794921875,138.8857879638672,0.0010000000474974513
11,19051.5078125,137.81101989746094,19148.912109375,138.3450164794922,0.0010000000474974513
12,18865.89453125,137.12417602539062,18980.779296875,137.7358856201172,0.0010000000474974513
13,18764.46875,136.7703094482422,18804.37109375,137.09210205078125,0.0010000000474974513
14,18649.013671875,136.3397216796875,18619.203125,136.4129638671875,0.0010000000474974513
15,18449.6953125,135.60447692871094,18433.15234375,135.72796630859375,0.0010000000474974513
16,18335.537109375,135.19387817382812,18228.05859375,134.969482421875,0.0010000000474974513
17,18144.673828125,134.48724365234375,18011.087890625,134.16305541992188,0.0010000000474974513
18,17957.58984375,133.78292846679688,17791.783203125,133.34292602539062,0.0010000000474974513
19,17729.751953125,132.94346618652344,17557.19921875,132.4594268798828,0.0010000000474974513
20,17614.677734375,132.51312255859375,17290.04296875,131.44602966308594,0.0010000000474974513
21,17343.0,131.430908203125,17028.962890625,130.44888305664062,0.0010000000474974513
22,17165.416015625,130.7955322265625,16742.923828125,129.3461456298828,0.0010000000474974513
23,16974.11328125,130.04823303222656,16472.021484375,128.2954559326172,0.0010000000474974513
24,16659.16796875,128.8572998046875,16217.7060546875,127.303466796875,0.0010000000474974513
25,16386.814453125,127.78002166748047,15933.224609375,126.18376159667969,0.0010000000474974513
26,16054.046875,126.50019073486328,15631.322265625,124.9830551147461,0.0010000000474974513
27,16060.3896484375,126.5216293334961,15357.751953125,123.88419342041016,0.0010000000474974513
28,15751.9248046875,125.26971435546875,15039.0751953125,122.5887222290039,0.0010000000474974513
29,15455.6943359375,124.0409927368164,14725.9111328125,121.30195617675781,0.0010000000474974513
30,15085.13671875,122.5489501953125,14393.5263671875,119.91754150390625,0.0010000000474974513
31,14898.021484375,121.79505920410156,14083.4091796875,118.6169204711914,0.0010000000474974513
32,14404.845703125,119.68798065185547,13756.771484375,117.2353286743164,0.0010000000474974513
33,14318.67578125,119.42689514160156,13415.474609375,115.7761001586914,0.0010000000474974513
34,13792.017578125,117.15713500976562,13071.990234375,114.2906723022461,0.0010000000474974513
35,13493.203125,115.9701156616211,12670.5888671875,112.53099060058594,0.0010000000474974513
