epoch,loss,mae,val_loss,val_mae,learning_rate
53,7832.11181640625,87.83232879638672,5265.73388671875,70.80097961425781,0.0010000000474974513
54,7154.43701171875,84.09906768798828,4907.759765625,68.03372955322266,0.0010000000474974513
55,6812.91845703125,82.01146697998047,4552.68701171875,65.19596862792969,0.0010000000474974513
56,6512.27978515625,79.93885040283203,4209.27685546875,62.33635330200195,0.0010000000474974513
57,5676.45263671875,74.74343872070312,3863.79736328125,59.27739334106445,0.0010000000474974513
58,5202.318359375,71.32720184326172,3563.306640625,56.39806365966797,0.0010000000474974513
59,5058.53759765625,70.64370727539062,3283.526611328125,53.642005920410156,0.0010000000474974513
60,4763.47021484375,68.44149017333984,3012.5380859375,50.89845657348633,0.0010000000474974513
61,4923.4443359375,68.90534973144531,2759.973388671875,48.21514892578125,0.0010000000474974513
62,4160.6142578125,63.31023406982422,2531.01416015625,45.534339904785156,0.0010000000474974513
63,3641.551513671875,58.95838928222656,2383.74072265625,43.36115264892578,0.0010000000474974513
64,3482.345947265625,58.04341125488281,2259.56591796875,41.53031539916992,0.0010000000474974513
65,3201.898193359375,55.30821990966797,2194.87060546875,40.565616607666016,0.0010000000474974513
66,2861.10986328125,51.931480407714844,2134.40771484375,40.3939208984375,0.0010000000474974513
67,2588.66650390625,49.996131896972656,1978.455322265625,39.19414138793945,0.0010000000474974513
68,2503.876708984375,48.2099494934082,1818.6558837890625,37.53748321533203,0.0010000000474974513
69,2293.112060546875,45.612022399902344,1689.554931640625,35.86304473876953,0.0010000000474974513
70,2070.5537109375,43.850337982177734,1555.2938232421875,33.99163055419922,0.0010000000474974513
71,1925.502197265625,41.09835433959961,1396.84326171875,32.20627975463867,0.0010000000474974513
72,1642.235107421875,37.39042663574219,1288.3623046875,30.502273559570312,0.0010000000474974513
73,1529.7027587890625,36.11098861694336,1178.4420166015625,28.517070770263672,0.0010000000474974513
74,1292.3702392578125,32.441646575927734,1123.199462890625,27.935283660888672,0.0010000000474974513
75,1202.7459716796875,32.31711959838867,1031.2198486328125,27.199329376220703,0.0010000000474974513
76,938.371337890625,28.13905143737793,988.8463134765625,26.914575576782227,0.0010000000474974513
77,551.0057983398438,20.773784637451172,973.9850463867188,27.04854393005371,0.0010000000474974513
78,689.5870361328125,22.41064453125,986.5660400390625,27.300548553466797,0.0010000000474974513
79,786.7333984375,23.960599899291992,1013.6384887695312,27.342126846313477,0.0010000000474974513
80,839.4765625,24.34138298034668,996.4347534179688,26.949878692626953,0.0010000000474974513
81,663.8291625976562,21.623048782348633,928.8504638671875,26.077251434326172,0.0010000000474974513
82,549.9570922851562,19.233850479125977,878.0192260742188,25.41788101196289,0.0010000000474974513
83,546.2506103515625,19.43419647216797,850.3601684570312,25.093570709228516,0.0010000000474974513
84,331.5954895019531,14.318557739257812,834.9395751953125,24.912708282470703,0.0010000000474974513
85,439.2525329589844,16.59980010986328,817.0386962890625,24.817890167236328,0.0010000000474974513
86,461.2468566894531,17.148101806640625,839.9656372070312,25.067188262939453,0.0010000000474974513
87,323.3048095703125,14.633451461791992,826.2559814453125,24.770620346069336,0.0010000000474974513
88,279.63592529296875,13.030069351196289,798.5184326171875,24.380983352661133,0.0010000000474974513
89,342.7353210449219,14.728117942810059,760.9129638671875,23.99167823791504,0.0010000000474974513
90,346.6285705566406,14.413063049316406,695.322021484375,23.388147354125977,0.0010000000474974513
91,322.182861328125,13.605666160583496,629.756103515625,22.679122924804688,0.0010000000474974513
92,289.5744934082031,13.733710289001465,595.6567993164062,22.20032501220703,0.0010000000474974513
93,259.7161865234375,14.034828186035156,582.218505859375,21.89432144165039,0.0010000000474974513
94,317.3960266113281,14.92529582977295,566.0182495117188,21.33828353881836,0.0010000000474974513
95,259.3153991699219,12.743404388427734,563.7227783203125,20.920547485351562,0.0010000000474974513
96,220.22438049316406,12.3656005859375,591.7422485351562,20.9339542388916,0.0010000000474974513
97,280.2532958984375,13.978974342346191,603.2730712890625,20.872608184814453,0.0010000000474974513
98,247.07203674316406,12.70565128326416,610.7125244140625,20.824417114257812,0.0010000000474974513
99,222.098388671875,12.097908973693848,610.3172607421875,21.014596939086914,0.0010000000474974513
100,248.5511474609375,13.25919246673584,602.53125,21.15245246887207,0.0010000000474974513
101,289.4561767578125,14.444952964782715,582.8447265625,20.82625389099121,0.0010000000474974513
102,225.64735412597656,11.862102508544922,568.474853515625,20.515771865844727,0.0010000000474974513
103,315.7744445800781,14.741750717163086,538.5842895507812,19.93974494934082,0.0010000000474974513
104,192.82583618164062,11.489262580871582,519.8007202148438,19.47983169555664,0.0010000000474974513
105,314.4720764160156,14.649975776672363,540.1773071289062,19.747161865234375,0.0010000000474974513
106,274.1232604980469,13.650940895080566,565.8051147460938,19.97011375427246,0.0010000000474974513
107,325.6937561035156,13.872970581054688,582.9824829101562,19.950260162353516,0.0010000000474974513
108,207.5905303955078,10.730308532714844,600.8085327148438,19.85114097595215,0.0010000000474974513
109,325.5716247558594,14.985525131225586,624.0170288085938,20.000234603881836,0.0010000000474974513
110,245.42837524414062,12.727922439575195,628.0084228515625,20.248544692993164,0.0010000000474974513
111,215.70191955566406,11.501882553100586,630.7811279296875,20.67296600341797,0.0010000000474974513
112,294.3839111328125,14.056334495544434,641.3362426757812,21.121074676513672,0.0010000000474974513
113,269.84039306640625,13.453584671020508,647.1246948242188,21.38422393798828,0.0010000000474974513
114,250.4198760986328,12.214706420898438,647.2879638671875,21.510295867919922,0.0010000000474974513
115,279.2202453613281,13.467424392700195,644.5748901367188,21.40934181213379,0.0010000000474974513
116,226.34381103515625,11.696245193481445,644.9237060546875,21.407756805419922,0.0010000000474974513
117,352.27203369140625,16.19489860534668,624.2538452148438,21.14373016357422,0.0010000000474974513
118,235.79681396484375,13.123689651489258,599.9463500976562,20.73995590209961,0.0010000000474974513
119,170.99530029296875,10.192787170410156,594.9202880859375,20.62571907043457,0.0010000000474974513
120,333.24365234375,14.86526107788086,584.5101928710938,20.476512908935547,0.0005000000237487257
121,214.11131286621094,11.915631294250488,574.6141967773438,20.306304931640625,0.0005000000237487257
122,154.06365966796875,10.276947975158691,568.3784790039062,20.172760009765625,0.0005000000237487257
123,196.4853973388672,10.72895622253418,562.502197265625,20.02586555480957,0.0005000000237487257
124,322.49517822265625,15.045380592346191,557.7601318359375,19.929677963256836,0.0005000000237487257
125,231.70465087890625,12.756353378295898,556.1646728515625,19.88419532775879,0.0005000000237487257
126,181.58197021484375,11.085301399230957,552.5595703125,19.780080795288086,0.0005000000237487257
127,203.30751037597656,11.71231746673584,547.4908447265625,19.655176162719727,0.0005000000237487257
128,383.854736328125,16.616962432861328,539.79248046875,19.532962799072266,0.0005000000237487257
129,138.25924682617188,8.970041275024414,540.3038330078125,19.560882568359375,0.0005000000237487257
130,323.51629638671875,15.394948959350586,535.7523193359375,19.53781509399414,0.0005000000237487257
131,238.30271911621094,12.30456256866455,527.0538940429688,19.440019607543945,0.0005000000237487257
132,199.3718719482422,11.57534122467041,517.5362548828125,19.268512725830078,0.0005000000237487257
133,220.6533660888672,12.153107643127441,509.26873779296875,19.09956169128418,0.0005000000237487257
134,214.74005126953125,12.176618576049805,496.3578186035156,18.878402709960938,0.0005000000237487257
135,231.45791625976562,12.058279037475586,489.98724365234375,18.753271102905273,0.0005000000237487257
136,191.42681884765625,10.76607608795166,482.4217834472656,18.60103988647461,0.0005000000237487257
137,208.86045837402344,11.213067054748535,479.37689208984375,18.499521255493164,0.0005000000237487257
138,171.24864196777344,9.905708312988281,482.80645751953125,18.482009887695312,0.0005000000237487257
139,190.30426025390625,11.240039825439453,480.43585205078125,18.382537841796875,0.0005000000237487257
140,205.5465087890625,12.067524909973145,479.90850830078125,18.334253311157227,0.0005000000237487257
141,186.77154541015625,11.017470359802246,474.49554443359375,18.25588607788086,0.0005000000237487257
142,142.41676330566406,9.495429039001465,467.4954528808594,18.10781478881836,0.0005000000237487257
143,318.95916748046875,14.679704666137695,466.6924743652344,18.059988021850586,0.0005000000237487257
144,212.15707397460938,12.276222229003906,467.72576904296875,18.020328521728516,0.0005000000237487257
145,167.03944396972656,10.217114448547363,469.56109619140625,18.066152572631836,0.0005000000237487257
146,153.84815979003906,10.267205238342285,471.06634521484375,18.089624404907227,0.0005000000237487257
147,178.18907165527344,10.89749526977539,466.73529052734375,17.973888397216797,0.0005000000237487257
148,238.99395751953125,12.39721393585205,455.9234313964844,17.66691017150879,0.0005000000237487257
149,244.35719299316406,11.334710121154785,445.56500244140625,17.5225887298584,0.0005000000237487257
150,191.56663513183594,10.94442367553711,435.6316833496094,17.35042953491211,0.0005000000237487257
151,214.40081787109375,11.598065376281738,433.3026428222656,17.283105850219727,0.0005000000237487257
152,254.1230010986328,12.377177238464355,435.5328063964844,17.309215545654297,0.0005000000237487257
153,233.78729248046875,13.0301513671875,432.1573181152344,17.232036590576172,0.0005000000237487257
154,318.03955078125,14.526432037353516,429.8684997558594,17.17599105834961,0.0005000000237487257
155,194.26356506347656,10.317459106445312,429.93231201171875,17.153371810913086,0.0005000000237487257
156,186.60665893554688,10.282891273498535,427.03118896484375,17.092554092407227,0.0005000000237487257
157,234.60105895996094,12.98038387298584,419.61724853515625,16.991086959838867,0.0005000000237487257
158,262.3680725097656,12.91817855834961,412.4493713378906,16.884765625,0.0005000000237487257
159,199.64682006835938,10.680342674255371,406.206298828125,16.740922927856445,0.0005000000237487257
160,170.1099395751953,10.31710433959961,402.0393371582031,16.637340545654297,0.0005000000237487257
161,216.63699340820312,11.182222366333008,398.289306640625,16.5186710357666,0.0005000000237487257
162,182.9144744873047,11.14696979522705,392.30255126953125,16.34793472290039,0.0005000000237487257
163,244.0507354736328,12.503010749816895,389.0854797363281,16.298511505126953,0.0005000000237487257
164,243.76771545410156,12.520124435424805,386.7059020996094,16.262388229370117,0.0005000000237487257
165,238.80157470703125,12.332249641418457,383.37677001953125,16.199657440185547,0.0005000000237487257
166,272.3532409667969,12.248331069946289,383.11798095703125,16.202600479125977,0.0005000000237487257
167,211.2671661376953,11.8460111618042,381.29400634765625,16.20395851135254,0.0005000000237487257
168,138.06483459472656,9.32278060913086,376.8587341308594,16.17190170288086,0.0005000000237487257
169,146.56570434570312,9.567831039428711,375.34234619140625,16.188161849975586,0.0005000000237487257
170,141.22454833984375,10.044896125793457,374.1712951660156,16.21108627319336,0.0005000000237487257
171,237.1848907470703,12.058544158935547,371.7264709472656,16.143905639648438,0.0005000000237487257
172,170.35003662109375,10.977007865905762,369.53472900390625,16.07924461364746,0.0005000000237487257
173,271.9656066894531,13.149147033691406,366.90228271484375,16.051584243774414,0.0005000000237487257
174,204.23745727539062,11.542903900146484,363.8232116699219,16.025238037109375,0.0005000000237487257
175,236.30612182617188,12.456014633178711,357.8734436035156,15.875450134277344,0.0005000000237487257
176,191.52838134765625,11.878968238830566,352.90960693359375,15.687673568725586,0.0005000000237487257
177,179.51187133789062,11.207079887390137,347.4252624511719,15.523183822631836,0.0005000000237487257
178,156.63758850097656,10.458877563476562,338.8970947265625,15.335347175598145,0.0005000000237487257
179,179.28675842285156,10.85775375366211,324.57208251953125,15.009969711303711,0.0005000000237487257
180,201.92559814453125,11.516483306884766,312.26190185546875,14.694170951843262,0.0005000000237487257
181,211.4944610595703,12.277667045593262,299.96734619140625,14.376352310180664,0.0005000000237487257
182,234.4645538330078,12.609182357788086,290.5040283203125,14.139490127563477,0.0005000000237487257
183,197.6409454345703,11.215749740600586,280.4202575683594,13.898763656616211,0.0005000000237487257
184,130.44053649902344,9.28818130493164,272.5084533691406,13.700335502624512,0.0005000000237487257
185,214.95944213867188,12.111348152160645,268.764404296875,13.620341300964355,0.0005000000237487257
186,289.3770446777344,13.885375022888184,267.44879150390625,13.610504150390625,0.0005000000237487257
187,177.12586975097656,10.770832061767578,265.2958679199219,13.597494125366211,0.0005000000237487257
188,156.58424377441406,9.912426948547363,265.2191162109375,13.627636909484863,0.0005000000237487257
189,225.77972412109375,12.54738712310791,266.2547912597656,13.668975830078125,0.0005000000237487257
190,254.9065704345703,13.120617866516113,267.0299987792969,13.691604614257812,0.0005000000237487257
191,112.25858306884766,8.256667137145996,266.7837829589844,13.680826187133789,0.0005000000237487257
192,227.87803649902344,12.1817626953125,267.6191101074219,13.69421672821045,0.0005000000237487257
193,179.39637756347656,10.82558536529541,270.17755126953125,13.732304573059082,0.0005000000237487257
194,227.47303771972656,12.118978500366211,274.8397521972656,13.784601211547852,0.0005000000237487257
195,288.58636474609375,14.114081382751465,279.4613342285156,13.832258224487305,0.0005000000237487257
196,309.26007080078125,12.812894821166992,280.66510009765625,13.80053997039795,0.0005000000237487257
197,220.06829833984375,12.87279987335205,280.0132141113281,13.780795097351074,0.0005000000237487257
198,246.62115478515625,12.480948448181152,273.9653625488281,13.626193046569824,0.0005000000237487257
199,216.84095764160156,10.912740707397461,272.15228271484375,13.563502311706543,0.0005000000237487257
