epoch,loss,mae,val_loss,val_mae,learning_rate
0,20707.126953125,143.7264862060547,20767.58984375,143.92892456054688,0.0010000000474974513
1,20579.73046875,143.2836456298828,20710.439453125,143.73086547851562,0.0010000000474974513
2,20476.3828125,142.91261291503906,20656.677734375,143.54452514648438,0.0010000000474974513
3,20346.865234375,142.46127319335938,20595.544921875,143.33285522460938,0.0010000000474974513
4,20258.931640625,142.15184020996094,20523.943359375,143.08554077148438,0.0010000000474974513
5,20225.029296875,142.04551696777344,20456.857421875,142.85317993164062,0.0010000000474974513
6,20093.71484375,141.56964111328125,20374.00390625,142.56564331054688,0.0010000000474974513
7,19962.6328125,141.099853515625,20282.072265625,142.24693298339844,0.0010000000474974513
8,19903.1484375,140.9008026123047,20181.830078125,141.89976501464844,0.0010000000474974513
9,19804.388671875,140.55047607421875,20079.791015625,141.5447540283203,0.0010000000474974513
10,19687.08203125,140.12998962402344,19979.001953125,141.19332885742188,0.0010000000474974513
11,19580.01953125,139.75157165527344,19873.845703125,140.82568359375,0.0010000000474974513
12,19514.111328125,139.51275634765625,19765.236328125,140.44288635253906,0.0010000000474974513
13,19350.314453125,138.92898559570312,19658.154296875,140.0635528564453,0.0010000000474974513
14,19300.748046875,138.73582458496094,19545.0703125,139.6612548828125,0.0010000000474974513
15,19096.73046875,138.01144409179688,19432.28515625,139.25796508789062,0.0010000000474974513
16,19040.380859375,137.80136108398438,19307.4453125,138.80996704101562,0.0010000000474974513
17,18905.064453125,137.3164520263672,19175.318359375,138.33389282226562,0.0010000000474974513
18,18676.93359375,136.47149658203125,19042.916015625,137.85464477539062,0.0010000000474974513
19,18514.6796875,135.8806915283203,18892.7734375,137.31126403808594,0.0010000000474974513
20,18410.6640625,135.496826171875,18740.853515625,136.75833129882812,0.0010000000474974513
21,18265.66796875,134.9574432373047,18561.439453125,136.10220336914062,0.0010000000474974513
22,18112.03515625,134.38180541992188,18352.93359375,135.33657836914062,0.0010000000474974513
23,17873.638671875,133.5251922607422,18154.763671875,134.60720825195312,0.0010000000474974513
24,17717.2578125,132.89877319335938,17964.21484375,133.90182495117188,0.0010000000474974513
25,17508.6171875,132.13157653808594,17748.669921875,133.0984649658203,0.0010000000474974513
26,17252.59765625,131.15386962890625,17518.625,132.23390197753906,0.0010000000474974513
27,17085.501953125,130.48333740234375,17266.6484375,131.27908325195312,0.0010000000474974513
28,16814.5625,129.4061279296875,16973.865234375,130.15866088867188,0.0010000000474974513
29,16689.48046875,128.9521942138672,16670.369140625,128.9854736328125,0.0010000000474974513
30,16406.390625,127.87823486328125,16387.77734375,127.885498046875,0.0010000000474974513
31,16046.6015625,126.48982238769531,16071.6923828125,126.64534759521484,0.0010000000474974513
32,15873.6640625,125.76485443115234,15793.4423828125,125.54048156738281,0.0010000000474974513
33,15652.982421875,124.86312103271484,15483.46875,124.30366516113281,0.0010000000474974513
34,15459.72265625,124.11312103271484,15154.1513671875,122.9733657836914,0.0010000000474974513
35,15151.43359375,122.93437957763672,14860.505859375,121.76900482177734,0.0010000000474974513
36,14659.9345703125,120.89916229248047,14565.009765625,120.55070495605469,0.0010000000474974513
37,14710.3740234375,121.05498504638672,14269.837890625,119.3221435546875,0.0010000000474974513
38,14287.880859375,119.26722717285156,13881.359375,117.6878662109375,0.0010000000474974513
39,13866.2412109375,117.49686431884766,13452.0048828125,115.85560607910156,0.0010000000474974513
40,13592.22265625,116.26448822021484,13040.8330078125,114.07373046875,0.0010000000474974513
41,13205.5810546875,114.6937026977539,12629.9609375,112.26286315917969,0.0010000000474974513
42,12966.4189453125,113.53601837158203,12272.958984375,110.6637954711914,0.0010000000474974513
43,12584.6279296875,111.83618927001953,11886.0517578125,108.9030990600586,0.0010000000474974513
44,12140.07421875,109.81636047363281,11460.8427734375,106.94268798828125,0.0010000000474974513
45,11965.1181640625,109.03288269042969,11078.3427734375,105.14302062988281,0.0010000000474974513
46,11616.470703125,107.52737426757812,10696.259765625,103.31158447265625,0.0010000000474974513
47,11344.74609375,106.19842529296875,10301.8447265625,101.36904907226562,0.0010000000474974513
48,10725.1611328125,103.10486602783203,9841.9912109375,99.04000854492188,0.0010000000474974513
49,10572.185546875,102.47901153564453,9440.1611328125,96.97784423828125,0.0010000000474974513
50,10138.6103515625,100.27075958251953,9057.43359375,94.9677734375,0.0010000000474974513
51,9516.4921875,97.12751770019531,8596.509765625,92.46907806396484,0.0010000000474974513
52,9212.9931640625,95.47965240478516,8088.7607421875,89.5938491821289,0.0010000000474974513
53,9025.427734375,94.4624252319336,7628.3388671875,86.91905212402344,0.0010000000474974513
54,8697.603515625,92.66716003417969,7209.9541015625,84.4287109375,0.0010000000474974513
55,8107.3154296875,89.5553207397461,6761.5830078125,81.70912170410156,0.0010000000474974513
56,7763.9912109375,87.4356918334961,6304.56787109375,78.8164291381836,0.0010000000474974513
57,7307.02392578125,84.9559097290039,5920.21826171875,76.27603149414062,0.0010000000474974513
58,6845.26806640625,82.06057739257812,5538.49755859375,73.64820861816406,0.0010000000474974513
59,6682.2861328125,81.0425796508789,5234.75927734375,71.485107421875,0.0010000000474974513
60,6185.693359375,77.77118682861328,4913.85498046875,69.13615417480469,0.0010000000474974513
61,6015.6044921875,76.85282897949219,4651.482421875,67.1114730834961,0.0010000000474974513
62,5532.43115234375,73.47510528564453,4389.1513671875,65.01347351074219,0.0010000000474974513
63,5648.2578125,74.31497192382812,4175.568359375,63.30768585205078,0.0010000000474974513
64,4757.05908203125,68.02458190917969,3926.27587890625,61.30162811279297,0.0010000000474974513
65,4764.2880859375,68.04313659667969,3696.09033203125,59.43358612060547,0.0010000000474974513
66,4318.77197265625,65.01586151123047,3487.315673828125,57.596778869628906,0.0010000000474974513
67,4011.337890625,62.03107452392578,3208.33544921875,55.102081298828125,0.0010000000474974513
68,3916.795166015625,61.40288162231445,2923.61279296875,52.45478439331055,0.0010000000474974513
69,3471.662109375,57.687828063964844,2662.78857421875,49.833229064941406,0.0010000000474974513
70,3116.1845703125,54.54054260253906,2476.750732421875,47.99018096923828,0.0010000000474974513
71,2871.873291015625,51.546722412109375,2252.3369140625,45.589569091796875,0.0010000000474974513
72,2493.513427734375,48.57402420043945,2032.232177734375,42.81409454345703,0.0010000000474974513
73,2283.447021484375,46.492061614990234,1860.120361328125,40.58507537841797,0.0010000000474974513
74,2417.71875,47.340179443359375,1671.203125,38.01214599609375,0.0010000000474974513
